dtime,observe_power,observe_ghi,TEMP,WS,WD,PREC,PWAT,SDWE,weather_is_joined,weather_join_status,input_ghi,input_ghi_source,temp_c_source,wind_speed_source,wind_dir_source,precip_source,sdwe_source,pwat_source,temp_c_is_observed,wind_speed_is_observed,wind_dir_is_observed,precip_is_observed,sdwe_is_observed,pwat_is_observed,temp_c,wind_speed,wind_dir,precip,sdwe,pwat_raw,aod700,pressure_pa,pressure_pa_source,pressure_pa_is_observed,aod700_source,aod700_is_observed,pwv_cm,pwv_cm_source,pwv_cm_is_observed,feature_quality_flags,source_type,station_name,latitude,longitude,altitude_m,timezone,timestamp_local,day_of_year,apparent_zenith,apparent_elevation,mu0_target,dni_extra,tau_rayleigh,tau_water,tau_aer,ghi_clear_target,dni_clear_target,dhi_clear_target,clear_sky_backend,t_clr_dd,clear_sky_index_last,smart_persistence_ghi,clear_sky_index_current,clear_sky_residual_last,clear_sky_gap,weather_attenuation_prior,weather_adjusted_clear_sky_ghi,ghi_clear_horizon_5min,mu0_horizon_5min,weather_adjusted_clear_sky_ghi_horizon_5min,ghi_clear_horizon_4h,mu0_horizon_4h,weather_adjusted_clear_sky_ghi_horizon_4h,ghi_clear_horizon_1d,mu0_horizon_1d,weather_adjusted_clear_sky_ghi_horizon_1d,target_ghi_5min,target_ghi_5min_source,target_ghi_4h,target_ghi_4h_source,target_ghi_1d,target_ghi_1d_source,source_file
2024-01-01 00:00:00,0,0,,,,,,,0.0,missing_after_join,0,observed_or_forecast,missing,missing,missing,missing,missing,missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,101325.0,altitude_estimated,0.0,default,0.0,1.5,default_pwv_1p5cm,0.0,pressure_altitude_estimated;altitude_0m;aod700_default;some_pwv_default;missing_temp;missing_weather,station_observation,庆达,29.919,100.641,0.0,Asia/Shanghai,2024-01-01 00:00:00+08:00,1,160.79373265076845,-70.79373265076845,0.0,1408.70305,0.00877,0.26973175648058273,0.08,0.0,0.0,0.0,pvlib_simplified_solis,0.0,0.0,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,future_observed_or_forecast_ghi,0.0,fallback_current_ghi,0.0,fallback_current_ghi,庆达电站数据.xlsx
2024-01-01 00:15:00,0,0,,,,,,,0.0,missing_after_join,0,observed_or_forecast,missing,missing,missing,missing,missing,missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,101325.0,altitude_estimated,0.0,default,0.0,1.5,default_pwv_1p5cm,0.0,pressure_altitude_estimated;altitude_0m;aod700_default;some_pwv_default;missing_temp;missing_weather,station_observation,庆达,29.919,100.641,0.0,Asia/Shanghai,2024-01-01 00:15:00+08:00,1,163.87303701928428,-73.87303701928428,0.0,1408.70305,0.00877,0.26973175648058273,0.08,0.0,0.0,0.0,pvlib_simplified_solis,0.0,0.0,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,future_observed_or_forecast_ghi,0.0,fallback_current_ghi,0.0,fallback_current_ghi,庆达电站数据.xlsx
2024-01-01 00:30:00,0,0,,,,,,,0.0,missing_after_join,0,observed_or_forecast,missing,missing,missing,missing,missing,missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,101325.0,altitude_estimated,0.0,default,0.0,1.5,default_pwv_1p5cm,0.0,pressure_altitude_estimated;altitude_0m;aod700_default;some_pwv_default;missing_temp;missing_weather,station_observation,庆达,29.919,100.641,0.0,Asia/Shanghai,2024-01-01 00:30:00+08:00,1,166.82529048347283,-76.82529048347283,0.0,1408.70305,0.00877,0.26973175648058273,0.08,0.0,0.0,0.0,pvlib_simplified_solis,0.0,0.0,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,future_observed_or_forecast_ghi,0.0,fallback_current_ghi,0.0,fallback_current_ghi,庆达电站数据.xlsx
2024-01-01 00:45:00,0,0,,,,,,,0.0,missing_after_join,0,observed_or_forecast,missing,missing,missing,missing,missing,missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,101325.0,altitude_estimated,0.0,default,0.0,1.5,default_pwv_1p5cm,0.0,pressure_altitude_estimated;altitude_0m;aod700_default;some_pwv_default;missing_temp;missing_weather,station_observation,庆达,29.919,100.641,0.0,Asia/Shanghai,2024-01-01 00:45:00+08:00,1,169.53869642665308,-79.53869642665308,0.0,1408.70305,0.00877,0.26973175648058273,0.08,0.0,0.0,0.0,pvlib_simplified_solis,0.0,0.0,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,future_observed_or_forecast_ghi,0.0,fallback_current_ghi,0.0,fallback_current_ghi,庆达电站数据.xlsx
2024-01-01 01:00:00,0,0,,,,,,,0.0,missing_after_join,0,observed_or_forecast,missing,missing,missing,missing,missing,missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08,101325.0,altitude_estimated,0.0,default,0.0,1.5,default_pwv_1p5cm,0.0,pressure_altitude_estimated;altitude_0m;aod700_default;some_pwv_default;missing_temp;missing_weather,station_observation,庆达,29.919,100.641,0.0,Asia/Shanghai,2024-01-01 01:00:00+08:00,1,171.7700313861692,-81.7700313861692,0.0,1408.70305,0.00877,0.26973175648058273,0.08,0.0,0.0,0.0,pvlib_simplified_solis,0.0,0.0,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fallback_current_ghi,0.0,fallback_current_ghi,0.0,fallback_current_ghi,庆达电站数据.xlsx
